prior_values,posterior_march_april,posterior_may_june
2.71763418392014,2.55688896752398,1.59099364417862
1.80879424974989,2.00135560952093,1.58290779861414
1.81140307158009,2.11957187714922,1.2169318409891
1.35188473263859,2.09044906155906,1.41244731851449
1.64165110254544,2.51055784325552,1.06876521184021
1.6198383305173,1.66865053000058,1.38417529890722
5.75214200206851,1.46872444703636,1.6810435989267
2.13390971948991,1.19110671489201,1.9964820127257
0.769276518638553,1.12794952386948,2.05031242739817
1.10320762518434,1.73933595582971,1.84431921300157
1.96227277811212,1.73764459226335,1.81548819699547
3.93762184003662,1.12888284815175,2.0671654224524
3.31939052142627,1.47151160756402,2.0408766671888
1.60958142372152,1.60114189226799,1.77712326922046
2.20299252256796,1.79012514279012,1.82723616674294
1.44209131527948,2.26082388112458,1.50520788732561
4.53884537815749,1.71588169375628,1.8540572564259
0.526633500805105,1.62283872822803,1.950104882654
3.59983798889751,1.50287679626497,2.18129747922997
5.29601382107306,0.896655579153645,2.41871887588159
1.86504386864457,0.982557350794912,2.23517148146051
1.98898422608574,1.08397652641641,2.3581613995462
2.23613558966456,1.19312375902968,2.14942269920394
3.88602083008009,1.39788857242511,1.98872936102778
1.58419182437249,1.98696303931482,1.57934254205852
3.47063831968645,1.45336465538287,1.79389210596513
3.62615839552854,1.38905153008981,1.91495575744068
1.59436034876166,1.66075923378467,1.95936364537412
1.29153861537748,1.18759665982369,2.03344606032679
0.785143175685257,1.61689978394401,2.08270863531017
3.20848542182754,1.47613161931192,1.93183608113066
3.34823524073758,1.4416310389566,2.00381778559457
1.71480120779587,1.49745064262922,2.18458683010807
1.56219399921615,1.77572939878748,2.01035614090214
1.7823804887046,1.33669865717712,2.16102498903742
3.11125243118697,1.81312424683012,1.87644190025137
1.26683043987511,1.41371968348353,1.89834293923612
1.51098786158383,1.55000536641678,1.92860486763489
2.74709522113081,1.63582353770025,1.86395178398427
2.84022928116673,1.38994570560525,1.92294580492124
1.03584426947963,1.83521387913824,1.46285749501185
2.56471184093664,2.37716908547092,1.16144367920157
0.802798640661011,2.39756668573962,1.19041895298386
0.716376322458465,2.24570073257829,1.36865287967172
1.59224448584836,2.25300462239643,1.53642503103656
1.94676642642922,2.47376638933301,1.45928023547935
3.33346316279202,2.91364547756626,1.3470138629824
3.73555797932576,2.76000166798489,1.26030682903563
1.28399438926209,2.39633625301953,1.45358905795927
2.13715962764974,1.93040783739486,1.59128113124503
1.82772343183233,2.59046611130743,1.37674837296614
2.34670865811524,2.04363190594621,1.65825224510527
3.11747297890565,1.34589912812485,1.7713924239042
3.37389989931015,1.35285328911614,1.99190605672833
4.13994125079375,1.86799248640148,1.76409171904171
2.42757437931934,1.61953260539914,1.76520002130364
1.79966343700332,1.30704215658267,2.01677479763752
4.48407599742516,1.40794597263563,2.10033210741916
4.63326189179511,1.09351193469443,2.03716830438963
2.87638466150354,1.43943295440626,1.82793438179076
3.42782840255591,1.06430780423894,1.79382463505017
3.9501906190489,2.01513911856178,1.31623996509379
1.06755470908533,1.85862549467071,1.29263561270607
1.5298046985945,1.65435254112509,1.36222341278939
1.42752979306844,1.74577826771158,1.80307377504372
2.43522339825211,2.12930606507815,1.55257195916525
2.6651251997677,1.99538260319932,1.35452826815303
3.19131278513275,2.90618914875369,1.23534532824105
3.90745635635932,1.79302613144939,1.23632692599538
1.5648022077099,2.00412368376091,1.37059617615813
2.04606195915267,1.41741435676224,1.77496696894785
2.48937007626047,1.44249403673948,1.77658446939711
1.04040677205913,1.28794889812015,1.93029245159594
2.74666165939127,1.18794147504899,1.95863098208078
2.39951937988246,2.08377802714169,1.59271273874377
4.07483188656588,2.98015537142411,1.38966805532501
2.36299664794848,1.17851222939865,1.90570262722068
3.20331852797862,1.38456941775051,2.05621395424031
4.42034058706773,1.54154909030804,1.94336147655764
3.37914163746463,1.82078945608628,2.14064871713691
2.76293979384057,1.6076200914029,1.99564048825946
3.31686777026038,1.38680382187289,2.05144653908127
1.4768598722054,1.256298307255,1.81526338633182
1.88292262548579,1.72873313794438,1.77449674845243
1.44145812115085,1.24011474002599,1.9693694026039
2.05720086374578,1.52621473323691,1.85552752656917
5.18118001591058,1.76503186123222,1.70612678576024
2.90811392829278,1.66006864723476,1.85898690906661
2.12639409816805,1.5415822117017,1.84661419412302
2.65684121347567,1.74552728183199,1.68611309163231
3.00612418489258,1.77590106632551,1.67791548041509
6.92512941768583,1.71411520579988,1.48933850233929
4.76317005960929,2.03550591946595,1.57163614586985
2.75082586067667,2.02629998206226,1.38084256980683
2.25676336604456,1.52984115419917,1.76916288883852
0.774306783486681,1.66648797789761,1.56000273816197
1.22428360312647,1.63633331660947,1.97445958446808
2.89925827798149,1.72710780916397,1.70837468178436
2.26844795881213,1.26326913628867,2.09699388956904
2.50412969576572,1.72022707493797,1.8603445763316
1.69555698947765,1.15629801117024,1.84021316271066
1.29066613315395,1.4188322519016,2.17318961007525
2.6533143389199,1.34671797920297,2.41501524668593
1.18959171639964,1.66784524465427,2.1102097317091
3.59776901855228,1.88605699417614,2.06972753668159
1.20391209928857,1.55210669002297,2.0335754906748
4.30307098306406,1.45906829521261,1.97511512036961
2.02981458937724,1.16687600772588,2.11738204028966
2.79772005947788,1.82409699747414,1.70522152530859
1.20208412796909,1.84698352536844,1.95978597211232
4.43524366517353,1.38139305901662,1.97145648458216
2.97162287636439,1.79277252244475,1.88058811109258
2.65374607291751,1.3637923319087,1.62986061540645
3.11825229140204,1.71088331258762,1.6916027297299
1.878162764498,2.18594226618173,1.45829909740669
1.51687569652084,1.47224839104602,1.91031654501337
1.63809235352862,1.7455384477502,1.7548223575365
3.05669264956015,1.91896979694218,1.7739614641879
1.57871383210531,1.65316870334709,1.77771780180028
3.26945023767321,1.81684169867448,1.73422460745217
4.96644151267887,1.47350652968224,1.8580377657267
2.74175584408896,1.40603389668013,1.88471419965077
2.12765581560772,1.65067180013883,2.01203902084865
1.35019483063654,1.4854561403515,1.95947276781486
0.875386047687508,1.38820657157028,1.93643969783895
2.72229292296029,1.41021321140838,1.91329641694278
4.01375983366926,1.11937330480069,2.05611078930484
1.14424014926388,1.56262412243591,1.96686942103384
2.02521255175714,1.60574368844067,2.10102963658889
1.81275099536407,1.41818298867223,1.95573132916585
4.42116439810713,0.973550001183439,1.9873065212266
2.19378796451616,1.51931862347887,2.0308657846365
5.42753609492704,1.40729396489407,2.15014954721482
1.49400794591739,1.32499495218108,2.48694010800127
4.32644014940009,0.886286607579878,2.64513922040826
3.72079588984712,1.39366292272577,2.19097733942752
0.757697643212763,1.55386850905745,1.68921705850818
2.65247819338251,1.42810830720031,1.62741594387379
1.30161871340837,1.74311748325513,1.82663936340408
1.62123370552693,1.27472779546623,1.73577570278866
2.17306085592041,1.55802821902822,1.56489363554467
4.12531997211066,1.54630500364851,1.89003267313371
2.05658819143966,1.7547771318499,1.41972505285668
2.60621552497399,2.07389250761109,1.30730964767458
1.81046069173837,2.37156380940832,1.09107358964701
2.16150133794132,2.40671971168055,1.05146295492668
1.62271482831709,2.22530051276136,1.30947914303661
2.02621073799471,2.28505819843123,1.45699416523728
4.44216932224232,1.93387997517903,1.53637618304582
4.80959824787593,1.56357004494461,2.07634680505102
1.78656457252489,1.36163529039986,2.14662155602578
2.45030698319182,1.77382746714177,2.05656783665482
1.69705971960763,1.29063980673538,2.26899713791244
2.37015729697093,1.57536956145823,2.17297943182341
1.18272509823544,1.07473270058196,2.44957799501826
1.44503861657623,0.896805751679935,2.35285894601403
4.20073801089196,0.993303193390274,2.66793917684429
2.14201029224752,1.34990544321088,2.20978610195114
0.88912953879686,1.51712981817912,2.19585630907151
2.31356205097945,1.25114050166809,2.19852735832631
2.91592366319416,1.27210780999649,2.29275945859733
5.14451508633695,1.10609889226457,2.57844042091204
1.65827049827774,1.74448525482514,2.01822189630065
3.90298960522323,1.34050262758676,2.11609869338546
0.433795816066293,1.27418765849011,2.1681674215018
2.47830118187126,1.54526442352483,2.07174247436419
5.83765688102944,1.0033114916939,2.01239078157936
2.93345572905617,1.17251217193646,2.24105286965133
3.52079977657683,1.46092353009843,1.84487389770838
2.67757313354589,1.53531517809722,1.7986315132117
2.68660400765262,1.78939022969718,1.79704581995643
3.23769187894316,1.83724801327523,1.9392964337026
2.21771966492045,2.5265443346767,1.15139384217266
2.44727428904513,2.37614489662851,1.34421354528608
4.04029147419643,2.71127398734028,1.11345731227902
1.93091312569295,2.22705291866028,1.40267044128298
2.73257756910101,2.09118412838353,1.47203682600758
5.47060483030154,2.59902447531356,1.75284902266654
4.90751501755719,2.32338334993443,1.65042463456513
1.65520585348563,2.09965126968237,1.64244987487504
6.03538806711625,2.06563411271736,1.63313959769972
1.7251959944467,1.85457318281958,1.63157910776
4.033091302502,1.71546695129554,1.57613729474631
3.84129486302412,2.01843167164234,1.50466667775105
1.74662083885702,2.0703330378467,1.46962952819674
2.25311555824836,1.41676054153226,1.75406013920356
3.93195061582062,1.29168375445842,1.98605228647833
6.20918492071295,0.901039758447827,2.03508325085501
2.9412927719918,1.29517669796262,2.32129806750237
3.55884417386887,1.60207638212263,1.95940647188988
1.91014689490693,0.861375475613534,1.97100257009236
1.94519164872307,1.83854734647602,1.87613253773882
1.39618144190806,0.944494461682439,1.95288051396808
2.51255446290638,1.06532699276428,2.29477095688601
1.62740697392599,1.38735401578376,2.07463407475158
3.63078839881285,1.21953569760626,2.40556538228718
1.34187639155232,1.54836385902862,2.28605505482287
2.08925103933201,1.36746231029775,2.10603569864071
4.57561453689322,1.59732159385333,1.95603564154161
2.77504207285798,1.1587962894859,1.9890981498264
1.76341694067536,2.13937175491886,2.0033885211762
1.65675291514087,1.38138141035885,2.1047998439575
1.6764155131967,1.46177122610083,1.8671552706901
2.79030105946649,1.4832481640199,2.02372089649089
2.25578429285854,1.39318257348425,1.94542344270733
1.52109415308307,1.8589893117016,1.75338017744341
2.36043044426332,1.45518363725374,1.31653466374589
1.48483637063201,1.56578244626629,1.44135112303086
2.87047271965111,1.61119780069796,1.415531077393
1.6753885631802,1.82447677732262,1.46432806705784
1.48775321278902,1.79252972126864,1.5261308733569
2.70384718802854,1.69447213565649,1.62470198351962
1.86663225721453,1.96222003215343,1.44946463611458
3.5410370505558,1.4639527398002,1.57905247258379
2.64126110816045,1.7846093723182,1.49192957778611
1.87104700454641,1.44859735749303,1.65633291652434
5.34736065103656,1.74217161699836,1.76236178694822
6.32427018295383,1.97031288594614,1.47874774807734
1.49600451181733,1.98901604802321,1.5395129476377
2.23028050469153,2.14155901798017,1.32998283230151
3.19108665414979,2.11494168441317,1.40772562653066
1.62177145221305,1.96511103406309,1.35008499974574
2.43864669004223,1.96140500183514,1.65774296580995
6.44862713102329,2.01575956435707,1.59002686787954
1.54689732977202,1.94693754292553,1.74197532665219
8.93040573080903,1.88885374802479,1.62571334624175
1.78192375042048,1.79361600160143,1.68918011510563
4.67220787773856,1.80679402402869,1.71529987231255
4.70371656662672,1.71834024576707,1.7912329874363
2.93840592178987,1.49381125484696,1.94993403957777
2.44862003514336,1.50230902040045,1.88268710037721
4.51616768889717,1.1806003872224,2.17491549691036
1.27135639083182,1.74891628034191,1.84643408540465
1.48684223169835,2.63192144356676,1.68268383795836
3.84800302033161,1.66540033300347,1.55015036231097
1.60840515057038,2.14582548473933,1.33462816680984
3.71676471735906,2.02727306194811,1.56886093782464
1.62372522593045,2.27801594841565,1.52678450535257
2.3321893894677,2.43788405148852,1.41676734273254
1.49099852409605,1.71564498324768,1.65906917039886
3.12702877951848,1.62021229059685,1.485447703608
0.958509470022882,1.73590070660741,1.62204531555157
0.791164218556351,1.43600731694062,1.90679268050244
5.26251978745054,1.64465642321913,1.83521924420055
1.30935020059731,1.72426022225076,1.61609422279757
5.08457060139668,2.2534376403334,1.38883959595108
1.89186708143955,2.34698462017854,1.11680223140946
2.42345302291797,2.06974565194305,1.18111296722752
1.79935565584762,2.29576698684164,0.987183459163216
2.30558420149902,2.42815871814575,1.19359199697805
8.48777422845485,2.44809778613978,1.39905595581303
2.07867686193409,2.3347316219254,1.36647264608722
2.08868742149919,2.42404302597754,1.1639220740935
2.56914310340708,2.62106411808804,1.18556505072428
1.31211084180479,2.59578226774269,1.15094599194694
1.22975973088908,2.83884095196209,1.02246287690455
2.36777794909401,2.79289031958801,1.07539942489805
2.0419251788067,2.59521293633716,1.08999535590277
3.38385098704453,2.37343124721437,1.18115779420451
2.29152229390669,2.12022967762685,1.0532996301694
1.91051725747108,2.46998178997759,1.03714813082019
2.8100081843567,2.69348883840457,1.01292997458795
2.74823170968706,2.23145382757119,1.27698236362865
2.45593604640669,2.38697577262586,1.37740006216943
1.15929850781317,1.95363865076124,1.3164230856092
1.34643617335981,2.39789653343246,0.90430119345787
0.640098876026493,2.62381247709928,0.924614461524886
1.8251409097456,2.46940736917085,0.971551010412679
1.46889776988747,2.09983929035131,1.38237776383077
3.5177431507915,2.17715932146048,1.35943136538624
3.20756578502867,1.88224986367448,1.36023639868937
1.0331843008261,2.01991736539608,1.20584188699464
2.08964533608648,2.27732838347463,1.10295737649131
2.12354255357996,1.99233143716087,1.64152711096258
2.89504951745798,2.13101685105583,1.62731043940599
1.91400989174365,3.1640527717586,1.15389738963445
3.15437322802715,2.38982744196062,1.54350521435451
0.950154458118025,2.31619939837365,1.39859358604023
2.23581607224903,2.59880554293491,1.49241972209942
2.25666311736443,2.68767418413349,1.29415635336517
2.09453668762705,2.684704939869,1.36435281731924
2.53071340019339,2.00617374700478,1.64047856497404
2.18051898878265,1.99338906623494,1.64047856497404
3.47070761388441,2.26349985809444,1.75543160345616
1.79341820420319,2.56225591184203,1.47767104867246
1.67562156928631,1.99762193472566,1.65089111394371
2.92060232907712,1.7269398878913,1.61097402792603
1.12903853888875,1.98575540837459,1.80852587014345
1.07550220814962,1.89185990495194,1.77302397778901
2.00983344053834,2.60242398875399,1.1780757915141
1.3765373864707,2.41203051546336,1.42731028129257
1.98230899407959,2.15213337053421,1.70920689543671
1.49036518419461,2.21342514779359,1.56939714841886
3.41323528757137,1.70333808570262,1.71054517309003
1.65425470067411,1.65919642760413,1.660058202623
1.41674779748399,1.97710157361277,1.44195030995631
0.658638498090341,2.14271617686671,1.49143406937189
6.53735618037373,1.68808429919128,1.80527078342179
2.71024318727548,1.63585146709946,1.95338023524051
4.07346515108819,1.65504808639272,2.04162351684942
1.08898992607155,1.36731559555062,1.95580978172029
1.2701679644906,1.33934829431734,1.96989774664394
3.03866200023394,1.30741261069557,1.89763164377836
4.8506716614175,1.62804303624591,2.1238839345905
3.83219203438623,1.681026430767,1.98703278099338
1.65602073887585,1.42280510750062,1.73198261667262
2.93488926911345,1.50997462379558,1.88436507520235
3.54293729604862,1.61724684324919,2.08164136499079
2.53294811906901,1.34761620315262,2.13814064348467
1.62907997515373,1.1343298184286,2.22892323276607
2.84761333463241,1.55188311901187,2.14179811709627
1.42705875912147,1.43803277779505,1.90875315659382
1.88669865705523,1.5779571403968,1.88178900020557
1.45132083234504,1.72647754323633,1.6610294319317
3.35631639719553,1.96277219050957,1.64208558406897
1.86227722147452,2.04243339477185,1.70043199445942
2.98791748258263,1.57547109397935,2.29788614652147
3.27709799301117,1.41459962646302,2.30166202284593
2.3160292395847,1.29018601053671,1.95931680383025
3.2698521907212,1.44159056451316,2.01493105875391
3.15107690970119,1.13091996422687,1.57871157612014
1.58046340752807,1.33188392801272,2.06729484232732
6.52514328072386,1.6188679034329,2.06729484232732
1.73847259372534,1.58027516835425,2.06729484232732
1.59163362419809,1.10678100889157,2.12670464848178
1.27636722974057,1.56531183012518,1.70589574826636
1.44479994737357,2.48259883858079,1.65652211922768
2.80789995370292,1.94951850370952,1.59794634932235
2.83174765983512,2.27361677909734,1.3139977977853
2.29799310309461,2.39469051772486,1.39878048402972
1.91679172985135,2.41395334910629,1.5266193516887
1.04218755643593,1.86577870279285,1.96650606120498
2.27112726208979,2.22275770646464,1.78846989564019
1.84831823978386,2.37436710894741,1.67170723428026
3.98791360183753,2.13791127570705,1.50937919986875
3.19040889378054,1.7104152846044,1.65445973037446
1.04615502067591,1.5483143497156,1.95423361342014
1.55960397241872,1.3139983782633,2.22876194723943
2.6529870202899,1.45634283612344,2.063745982539
1.09180257888104,1.97025825639501,2.02834068224285
1.73189554472348,1.96312284745294,1.56025952751224
2.57518443909266,1.4507346347031,1.906527943232
1.88815275565888,1.59954832522013,1.90199327788368
1.68955794277468,2.18735816192065,1.58093449317889
2.44674596450557,1.51703849034097,1.71209385901485
2.49891998533107,1.48448619153427,2.09797998998974
4.92179446303779,1.67831786950314,2.1772710552801
3.0290421033308,1.6341546628911,2.11869279566579
4.28906629224239,1.68298317251024,2.22736246201286
1.71916821805502,1.48063496634094,2.21390966829271
2.06410625000989,1.68324246023451,2.16546776400842
3.01206745626213,1.39161596753175,2.05991191122642
1.97326561152699,2.06135101971028,1.96950967630391
3.98006661288336,1.76563410795165,1.9771246073198
3.38448840474847,1.59711502873767,1.87901805699809
3.64469888743312,1.59711502873767,1.87802890457782
2.18520601831683,1.40601390578371,1.97544488022075
1.1047638052977,1.58397996145576,1.9707143392579
3.03933739223019,1.25941793759346,2.09265549428723
3.32147416076426,1.02385657293913,2.40659794693253
1.45649549320773,1.23757213829947,2.40659794693253
1.7499208659339,1.35618555993041,2.00803183389261
2.343604828335,1.21038178490139,2.09762935168135
1.36804265671456,1.26049930447185,2.30468989799248
2.06503272695809,1.116898780146,2.17923057653737
1.16950957725651,1.2429426069454,2.1511468303191
1.25625336055927,1.00033648916732,2.1511468303191
1.56062820772788,1.47859047931539,2.1654960891736
1.19979521223524,1.78080057694885,1.99451516562384
1.64895884400395,1.35703160837659,1.84837299841472
2.59114388817605,1.59307619420297,1.79976733876569
1.44913446565614,1.93731909583333,1.52176054168135
1.82112619577641,2.03014017211408,1.31164664267434
1.48328518431628,1.56170184862756,1.80486378418837
0.665446987812251,2.24698576152245,1.31723204203361
1.70525195735702,2.08916875908749,1.22535596608189
1.1670369105405,2.51201890241557,1.02677253876066
6.2289432949436,2.77801230134101,0.932410349146929
1.94784665673611,2.57921522634446,0.944747369682147
2.70928890712376,2.48831769742755,1.00102887412002
2.06056025874344,1.94703672380078,1.37611188443835
1.04769279808909,2.00763179478925,1.78104871119474
2.04000352591014,2.35545291505948,1.31784885009637
2.34780215169146,2.15795534130986,1.00649222886073
2.97725542565012,1.54295871104058,1.47164434486071
1.81984824856221,1.93928153275187,1.84407568861365
1.1926336461926,2.21645097890611,1.70394518970077
0.965866242856329,1.99829016739856,1.86663870553694
2.65696555551218,1.63097529277434,1.98824929474081
3.35130264080732,1.63507328670532,1.92699179683468
2.20901960257923,1.88193647828131,1.56425410142869
1.25954712674768,1.77408114967012,1.41914419017449
2.94226544627915,2.36228865991917,1.35350452844809
4.20548402245607,2.55034461197467,1.64916785429229
3.02694355119707,2.00587021407306,1.45990821273136
2.00605206234254,2.27550433126148,1.43687520099968
1.91415595801382,2.0828268192895,1.49271758867609
3.00511036843445,2.07599168949885,1.34428660304759
3.16438934569565,2.11504338404531,1.49578683095704
1.76290417841017,1.81103458434765,1.59612257447299
3.00016831064575,2.06882389670936,1.59612257447299
2.30323643417414,1.7542810414807,1.70388559223029
1.98576291175858,1.74376376300515,1.64268122768978
1.89235592669039,1.31284325001177,1.71848776438543
2.53532136996736,1.57899857106796,1.68926419846485
0.949557545190841,1.56294881157976,1.54246542239448
1.89432970097961,1.83026347807736,1.43889734375151
1.56192167936944,1.87866123444411,1.51724877265716
2.37974382153322,1.97251657874087,1.28353851160155
2.00069784054199,2.23689124094805,1.39068883518834
1.82461323797837,1.31691657366221,1.76376480087298
1.23589957268927,1.59998451931476,1.64577050356581
1.57736097223655,1.42651652667351,1.88519857121274
0.806107034847993,0.996070594684838,2.09215002933463
2.62820799810524,1.25632330470533,1.98988285685247
2.49804981333503,1.28002101028317,1.75569193564164
2.83752926638005,1.69278362938164,1.90639661754793
2.50091960064813,1.90255911353398,1.55372575313146
1.6069156226047,2.21471425999702,1.20814520050496
2.23024427666998,2.24604689036538,1.42036130664649
2.25866016014002,1.94803031333107,1.58306771293826
1.83126013590196,2.3016549845128,1.41408723075968
0.983253637416263,1.98605085917164,1.47363582751461
1.7441639857578,1.49884797987337,1.78054646611008
2.60516393991966,1.44612398886979,1.85110717236109
3.1277347726172,1.57030132734014,1.49743411749915
1.63670431476233,2.01454023077383,1.43174412264003
2.81615975391244,1.59509578057348,1.58506451128925
3.28629649048015,1.89048129385097,1.49939012917538
1.0277296801609,2.19162769081756,1.30324991765618
5.17108694007849,2.13309929602717,1.08145964274823
1.94715289837486,2.44597062040815,1.23166034887463
1.63031047834227,2.32642352508665,0.881578494346967
1.39900169247993,2.18889723883327,1.01704691286245
1.08170677417965,2.08871816154434,1.01439951479361
1.35819249423946,2.55082187551754,0.866807456108535
1.01080912444772,2.51275000660364,0.865440427314005
3.5604816614108,2.23708216894853,1.16667749639544
4.74806079892309,2.15698762989376,1.10757974311661
1.83154307924364,2.27161005024891,1.20349317667246
1.18812021509877,1.73505331854953,1.60895265546457
1.7605436368724,2.1802529713786,1.2526716916895
2.94130449363422,2.48195783259287,1.02232884873981
1.27871285802927,2.00879163178572,1.19884286358399
2.39979335635945,1.74558574277054,1.65871464362626
1.63771497213178,1.94618148222029,1.3138581223042
1.56775333476482,2.04470023281614,1.01632549618396
2.07686986018275,2.47479753829007,0.98778846711948
2.19870698061605,2.51857117826822,0.83451762457995
1.97229181667722,2.5089093676218,0.953408883083885
8.22954660069635,2.6662949209262,1.05141199889985
3.61040151967978,2.7673400884068,0.846671071052978
4.03881814129065,2.46277755569518,1.03710999861187
1.989987673984,2.27103580507093,1.1946093083769
4.1796927528094,2.16823350109894,1.41099008446864
2.64333271712736,2.04715006998882,1.57314095108767
1.46971195091935,2.57164952677571,1.55119803029595
1.58482441271636,1.99857457977498,1.58889778333537
1.81356088274599,2.79036451605097,1.05153035900897
2.09977079481486,2.54061828769539,1.08951410207865
2.50613228891531,2.71194421444068,0.939109136360445
1.22535323419173,2.2892795676554,1.02044886865572
2.69702091292032,2.70005236520309,1.06954676419319
4.54578131410964,2.47247823654098,1.20988803312412
2.26886294884585,2.52119569805612,1.0240860918394
3.99862175905332,2.52707488901312,1.04822494978873
1.12103366030626,1.94507252372202,1.41130399294382
1.42562505530452,1.98445982020696,1.41130399294382
2.35965485325103,1.85260435238547,1.4195880792371
1.90656939881166,1.69242615567323,1.49762200831367
4.18781264936384,2.09192434548602,1.60619447384372
2.46100802784918,1.50484093033462,1.74868046537386
1.02962168809431,1.66022486553441,1.74517857047384
1.76976657918755,1.15253242761719,2.06182061345137
2.492401087643,1.28978058285469,1.96802683826688
1.2432077515346,1.77755431567787,1.59139476099211
1.94026393078905,2.16126495050353,1.59613749596017
3.48742961922827,1.5999178151416,1.59613749596017
2.27926275156782,1.54482035544465,1.6510602545999
2.8956264819598,1.55977084698946,1.539362009121
1.73118402420203,1.68968554068284,1.89145062711653
6.40984862275618,1.081192122747,1.67967460555252
2.52927633888845,1.22882118817739,2.27335080600862
4.23485881698015,1.89316968522596,1.78907442137811
3.20023261820675,1.70154212120422,1.68205712632199
1.3711857655069,1.69584367267493,1.6395387176523
1.77958598342966,1.31509101549383,1.63631335766107
2.0065243671009,1.28621916260727,1.88364199232746
2.86838492048068,1.50090731645326,1.98946420439049
2.73482540501156,1.12076209747773,2.26718926760644
3.75270715749977,1.01721855600635,2.19399349363641
9.41920913761262,1.22155226547757,1.78150931427773
0.816377163970273,1.46490750568709,1.84980140313411
3.0437859021579,1.19465420617408,1.92266292059925
3.03620979968519,1.26696757017553,2.15533688480866
1.12223966515251,1.40779092515353,2.27146084037944
2.53524478066301,1.49600737463296,1.55726198435017
1.58680810287907,1.75781422993158,1.66598734715814
3.71325684372717,1.3131416803946,1.89059108419062
2.06897300532812,1.4698807779162,1.75576227834583
2.07368271406951,1.66168332405966,1.66271398501606
1.67718650728767,2.0117751149519,1.42365235747863
8.66406770504398,2.21684012854304,1.31981411753691
2.74705467760097,2.52694016449635,1.28732706895391
2.59297411562968,2.70292104235264,1.43539342334166
1.59400893736545,1.93634233655832,1.55419892018061
1.45779954020876,2.22589131033324,1.34031553606498
1.75616489873285,2.29888719544755,1.43217560522427
1.83424409583196,2.23930856285578,1.37850450127418
3.74136035364074,2.15068178318902,1.52386907087898
2.45915585383942,2.41672672181803,1.51826994304182
2.86238728027964,3.02710442862869,1.19712688647095
1.99718529924842,3.36190808504406,0.750669788520005
1.96230077546973,2.94961964271142,0.707733992781552
3.53179449353286,3.12197303909258,0.917357534758096
3.92518425344616,3.00461478395262,0.747657904446282
1.34943542932082,3.09445918854056,0.848435964659511
1.14100405118248,2.77798917340006,0.874495467040549
2.77745428516184,2.33907077501284,1.01215207973937
6.31887491045345,2.04330996935718,1.18611070282496
1.30596701541445,2.18150898812823,1.13692655190324
1.10172738336021,2.59091448197338,1.21988133869282
1.25639961038014,2.34665223162362,1.05555404616261
1.94633972483586,3.01875304548543,1.06530292231965
1.02123260237068,3.18796425692781,0.89841594234882
1.41535881860454,3.27721091637914,0.815548409454175
2.48949468503096,3.41421670483042,0.768853669677397
1.54804275089087,3.23761247722506,0.846164792154375
1.72674535355514,2.69418849158482,0.98099632554014
1.58490317047054,2.88646028592026,0.936922093992307
0.999936469237747,2.86733795398613,0.815815963349025
1.67623367329174,2.79262846189158,0.723810784034048
2.34806081674054,3.57418504613737,0.7833515985184
4.30031714385811,2.90980804283933,0.651123184030155
6.52433250020126,3.06229414208892,0.711390338558169
2.43923095717979,2.47454367137821,1.05856936100019
3.92813315363183,2.90087105348109,1.18285723066143
2.6863086248857,2.98295762664653,1.00910326003332
1.58956312157043,1.91902760423339,1.53633174577542
2.36243468081951,2.04547908657253,1.43382813144418
3.77121116475323,1.74441321225584,1.46006342138647
1.71608837214949,2.03014261035868,1.09153275869706
4.05279526128077,2.76946521216952,0.992452011112419
4.33404960609072,2.60868928292484,1.22600015935716
3.89776619705034,2.6591845710925,1.1050063069944
1.30505923250509,2.72667823283492,1.05618043306361
1.228620852459,3.22889749104862,0.9810322506726
3.0583977207103,2.79402079092022,0.915549892888102
3.10278833533654,2.87445371394694,0.800819885727471
2.51600458746413,2.24116031676203,1.35829734705999
2.15716841369309,2.12488162434494,1.41030525024621
3.34925077706664,2.35517876278375,1.41994580316489
3.29487740311885,2.41261193023676,1.53159591263994
1.59844070066182,2.45113839092107,1.18440697390859
2.63561331437936,2.60396426348706,0.962119371835349
1.97799775560493,2.51307104900721,1.07589027525297
3.09784849428939,2.6965822719603,0.811803037305848
1.22692858562946,2.87672479313436,1.01283617606441
3.00793313630554,2.68940520256144,0.911447717248835
3.01451129384852,2.24879931831642,1.18094552750141
3.24943895160188,2.33644181809023,1.39711349112524
2.61518943802195,1.81872506350348,1.09606185981721
3.25038757989096,2.8714268888337,1.16796865358847
2.60984195420811,1.93674614274382,1.2846692473461
3.50785352044846,2.12743782725117,1.30300677919139
0.821185830141483,1.99343729987865,1.58421296709252
1.85797581339698,2.39546833688323,1.28561246659154
2.04949620221558,2.74457306074282,1.34432368511117
1.03744261399705,2.83942533333455,1.21333200273649
3.34732794266617,2.4070084509447,1.2244250859074
1.21692753971123,2.70762391361305,1.04294201840317
5.33399816325621,2.64439215673795,1.36023986615989
5.62633555042243,2.67105060972139,1.34635089812345
1.59697033383672,2.97293181682023,0.654492371480065
2.58642680150581,2.60229385633758,1.23711809738023
4.61253128282995,2.60229385633758,0.857109855181206
1.80983970722525,2.55525939751986,0.974434664183483
3.15208340293991,2.64748463047946,0.876577857382465
1.28389244723223,2.89458452597077,0.876993304900138
1.34114099295398,2.74800274786524,0.612842795211415
1.19036250373734,2.51892931133031,0.662888976775543
2.34670244616561,2.36820683397257,0.667561954026038
1.1742432250513,2.87807917375379,0.840967069915529
